barcode;price;due_data;stock
7598252000181;47.59;NO;2
7598252101390;115.17;NO;31
7598252101727;95.55;NO;9
7598252101703;305.54;NO;18
7598852001489;290.28;NO;3
7598852001526;124.61;NO;3
7598852000918;181.29;NO;3
7707019420708;415.25;NO;31
7707232095769;467.2;NO;3
7796285283469;320.07;NO;2
7791848257024;337.51;NO;3
7707236129217;554.4;NO;7
7707236124786;388.37;NO;40
7800061025102;32.33;NO;49
7800061180108;22.89;NO;271
7592616576619;92.11;NO;298
7592616110011;90.57;NO;69
7592616383019;161.33;NO;17
7598176000533;252.86;NO;4
7598176000847;607.07;NO;1
8906005117656;54.5;NO;7
8906005118387;45.41;NO;62
8906005118257;51.23;NO;27
8906005118271;31.61;NO;20
8906005117632;45.05;NO;17
8906082150669;20.71;NO;50
7598650000400;192.19;NO;14
8906112611474;94.82;NO;5
6971077610406;8.72;NO;37
06971077610406;8.72;NO;46
6971077612349;41.05;NO;138
6971077610147;305.54;NO;23
8906112611405;6.54;NO;18
8906112610507;13.44;NO;251
18904030979918;61.4;NO;15
7750215022184;560.21;NO;64
7750215029374;368.39;NO;9
8904187881303;192.19;NO;40
7707288825242;141.32;NO;76
7703153039745;220.52;NO;227
8903489001761;54.5;NO;42
7599112000143;189.28;NO;42
7599112000204;189.28;NO;26
7599112000013;112.99;NO;46
8906104081322;333.87;NO;2
8903489000177;70.48;NO;42
8906104081056;109.35;NO;32
8903489000276;66.48;NO;48
7599112000099;175.47;NO;6
7599112000105;157.67;NO;5
8904179732828;33.79;NO;8
731946648512;26.52;NO;508
8904178921858;144.59;NO;33
7707236120641;35.24;NO;4
7597767000822;278.03;NO;15
781100195710;397.39;NO;18
788070698654;414.67;NO;18
7595368004218;319.85;NO;8
7595368004225;536.05;NO;23
724373531069;230.43;NO;14
724373531083;355.96;NO;20
781100195734;292.5;NO;44
8906130230862;427.6;NO;20
8906130231043;419.25;NO;5
8906130230336;517.34;NO;4
8906130231203;235.78;NO;23
8906130231197;344.05;NO;29
8906130230145;899.17;NO;36
8906130231289;275.02;NO;18
8906130230428;326.61;NO;10
8906130230435;484.28;NO;3
7593090002281;128.93;NO;4
7593090000157;46.0;NO;2
7593090001680;294.61;NO;17
730170649265;45.41;NO;134
6942189530173;30.15;NO;17
7707210530169;140.23;NO;12
7730969301421;316.43;NO;68
7709990220704;4874.03;NO;1
7598455000452;99.18;NO;2
7598455000476;41.42;NO;47
7598455000513;227.43;NO;4
7596526001377;166.03;NO;13
7707184161086;211.8;NO;60
7750215332641;289.91;NO;12
7590027002734;242.37;NO;242
7590027002864;182.0;NO;999
7598650000677;217.98;NO;34
7598252001010;95.55;NO;2
7598252000822;43.23;NO;8
7598252000815;43.23;NO;40
7598252001140;167.12;NO;5
8906005117663;13.44;NO;46
7592368000196;49.05;NO;18
7592368000417;41.42;NO;47
7592368000592;55.95;NO;40
7592368000325;38.15;NO;25
7592368003326;67.57;NO;34
7592368000479;57.76;NO;190
7592368001049;55.58;NO;21
7592368000776;48.32;NO;36
7592368000950;52.3;NO;34
7592368001889;39.6;NO;48
7592368001070;35.97;NO;43
7592368001919;39.6;NO;86
7592368003128;229.97;NO;24
7592368003456;138.42;NO;22
7598852001113;255.04;NO;1
6970325652700;570.74;NO;45
8906130230824;599.44;NO;9
7706569000194;104.27;NO;14
7598252101406;684.82;NO;18
18907010006673;2423.21;NO;1
7795355999040;978.0;NO;1
0127596793002248;253.95;NO;61
3582910009900;794.9;NO;327
7707172681060;233.6;NO;53
7707172681107;233.6;NO;75
7592349832235;68.25;NO;61
7592349723762;385.88;NO;6
7592349723717;39.38;NO;30
7591651722401;121.8;NO;15
7596793002558;233.6;NO;10
7596793002565;232.88;NO;5
810028130920;285.55;NO;2
7596793001223;309.17;NO;22
7596793000370;43.53;NO;54
7703038313038;169.3;NO;11
7703038050285;712.07;NO;6
7703038050391;583.82;NO;24
7703038328797;299.72;NO;3
7703038050421;714.61;NO;28
7750215005675;85.01;NO;2
7501303010701;337.51;NO;270
7598852000987;290.28;NO;22
7707236126483;122.07;NO;28
7596793001179;798.17;NO;2
736372544339;2802.5;NO;4
7596793002633;516.25;NO;3
7590027002208;93.97;NO;308
6921875010854;232.88;NO;25
6942189304262;31.97;NO;399
7706142503142;132.24;NO;4
7596347794793;241.23;NO;41
8906156850273;160.94;NO;75
8906112610415;213.26;NO;26
7596526000585;166.03;NO;58
TERMOMETRO;48.32;NO;244
7896714200699;129.7;NO;88
7704412265028;139.51;NO;55
7702896002320;77.75;NO;446
7590027001089;208.99;NO;85
7590027002321;123.46;NO;370
7590027000730;82.09;NO;95
7590027000617;89.28;NO;77
7596793001261;285.19;NO;1
7596793002657;291.0;NO;6
7596793001254;291.0;NO;1
7596793002664;356.4;NO;5
7592616576916;305.73;NO;118
7703038006640;570.74;NO;46
7703038010050;144.96;NO;4
7598008000212;483.55;NO;5
7598008001974;38.87;NO;17
7598008001820;81.38;NO;53
7598008000526;14.53;NO;80
18904187884240;204.17;NO;18
18904187829326;155.13;NO;15
8904210806228;57.04;NO;683
8904187879188;122.39;NO;12
7596526000523;77.96;NO;39
8904187880207;29.91;NO;20
7707210530053;467.2;NO;35
7595747000077;125.7;NO;4
7596793000202;284.83;NO;7
7596793000196;259.4;NO;1
7596793000219;284.83;NO;1
KITCAMACOMPLET;171.11;NO;45
7596793002176;543.5;NO;4
7596793002213;197.27;NO;2
7703712035485;109.72;NO;281
7706659501709;63.21;NO;57
75916565;86.83;NO;283
196852644438;204.9;NO;10
730170649494;143.5;NO;13
6921875010793;93.37;NO;40
730170649272;23.98;NO;118
730170649081;93.0;NO;171
730170648923;21.43;NO;60
6921875011400;388.73;NO;11
8908010870274;590.73;NO;6
6942189304286;63.21;NO;28
6942189304125;17.08;NO;60
730170649227;15.99;NO;176
6942189304248;25.43;NO;32
730170649210;347.68;NO;11
6921875008530;15.62;NO;58
730170649135;50.14;NO;21
730170649043;30.15;NO;26
6921875010120;70.48;NO;6
6921875012650;135.51;NO;33
6035834982103;108.99;NO;16
6921875011134;42.51;NO;66
6942189304323;57.4;NO;61
6921875011141;34.51;NO;42
6921875010915;90.46;NO;10
6942189530203;73.75;NO;87
6921875005362;10.54;NO;972
MONTELUKAKMPLUS;61.4;NO;41
730170649470;39.24;NO;14
6942189211478;15.26;NO;44
8906069872539;28.34;NO;33
8906069872560;39.24;NO;250
6921875011899;46.14;NO;40
6037096019856;45.78;NO;31
6942189304187;13.44;NO;30
6921875011417;152.59;NO;9
5949056500544;2569.62;NO;4
6921875006727;207.08;NO;34
8906159250162;622.33;NO;11
305734758501;671.02;NO;3
7598455000520;63.21;NO;87
7703038066637;1402.34;NO;21
7707236121884;106.81;NO;50
652931975683;20.71;NO;296
7590027002444;94.85;NO;22
7591243807585;233.5;NO;20
7597467000726;599.08;NO;1
7596793000011;181.65;NO;3
7596793000035;233.6;NO;10
8906142160904;29.79;NO;14
7590027002055;77.16;NO;3
7703038050032;493.0;NO;51
7598252001157;249.59;NO;27
7598008002186;67.57;NO;192
7592368003401;94.09;NO;6
7750215028315;301.18;NO;9
METRONCOLMED;322.97;NO;3
7598008002360;83.2;NO;72
7598008002278;77.75;NO;60
7703038050322;978.37;NO;10
7703038061045;57.4;NO;166
7593090001512;262.97;NO;12
730170649456;58.85;NO;35
730170649463;112.62;NO;42
730170649098;77.75;NO;23
6942189211379;39.24;NO;390
6942189530210;90.46;NO;26
6942189530289;10.0;NO;150
CLORFEN4MGKMPLUS;22.16;NO;47
6942189304309;72.66;NO;34
7468191034779;208.53;NO;4
6970325652342;197.27;NO;358
MASCGRIS0066;93.37;NO;32
7896523227511;105.36;NO;140
7596793001230;351.31;NO;14
7596793001216;309.89;NO;12
8904324103190;463.93;NO;5
8680199015591;193.28;NO;11
8680199015492;130.06;NO;14
7468999188070;78.47;NO;951
7750215029398;83.92;NO;78
7598157000026;311.35;NO;36
7707184160232;13.08;NO;200
8906130230497;156.95;NO;29
8906130231104;150.04;NO;5
8906130232170;69.03;NO;61
7703038067597;118.8;NO;12
7703038050155;544.95;NO;77
7598677000131;58.49;NO;13
7598677000353;114.8;NO;9
7709193551063;116.62;NO;47
7598252000532;324.79;NO;10
7598252000525;296.45;NO;3
7591243850598;114.27;NO;19
7592349001921;141.75;NO;20
7598008002346;93.37;NO;42
8904187858787;90.46;NO;136
8908020242528;77.75;NO;28
8908020242290;58.13;NO;59
8908020242221;47.59;NO;199
7590027003069;179.75;NO;33
7590027002406;76.96;NO;75
7598455000667;232.88;NO;5
7598455000469;102.09;NO;28
7598455000681;108.63;NO;45
7598455000674;260.49;NO;11
7598455000445;118.8;NO;19
7592616576886;86.03;NO;29
8451108302725;350.22;NO;16
8904210707174;117.71;NO;25
8904210707433;202.72;NO;51
7598852001724;202.36;NAC;40
7598852000895;386.91;NO;9
7598852001687;405.81;NO;7
7598852001571;77.75;NO;2
7598852001700;140.6;NO;11
8904151819295;261.21;NO;20
6921875009889;36.33;NO;23
7592710000928;185.71;NO;4
7800061240109;38.87;NO;89
652931975775;31.61;NO;133
652931975713;17.08;NO;275
652931975751;68.66;NO;44
791466996081;117.35;NO;8
7703038065333;65.03;NO;58
7596793003319;46.87;NO;19
7596793001933;262.67;NO;9
7596793001209;218.34;NO;69
7596793000165;887.54;NO;2
7596793000141;887.54;NO;11
6942189304378;59.22;NO;6
730170649319;59.58;NO;20
6942189211294;25.07;NO;40
6942189530326;49.77;NO;5
6921875011158;15.26;NO;30
6942189304170;18.53;NO;21
6921875009186;83.92;NO;20
6921875006697;83.2;NO;10
7468191032690;253.95;NO;10
7598455000087;83.92;NO;36
7598455000483;83.2;NO;8
8906130230794;259.4;NO;39
8906130230787;1040.85;NO;43
8906130233306;69.75;NO;40
8906130230121;387.64;NO;14
8906130231791;455.58;NO;13
8906130231760;502.08;NO;9
8906130231272;814.52;NO;20
8906130230602;50.5;NO;35
7707019466256;337.51;NO;68
7896112401728;51.95;NO;738
8904324100328;81.38;NO;12
7591616000056;93.37;NO;1
7591616002043;244.33;NO;3
7591616002937;193.5;NO;9
7591616000704;267.75;NO;7
7591616002951;144.5;NO;18
7591616002944;193.38;NO;18
8904250520757;118.07;NO;10
8904250521037;57.04;NO;2
791466996005;241.23;NO;35
7707291701762;306.63;NO;4
7594001101673;40.55;NO;52
7594001100614;106.88;NO;25
7594001101581;66.53;NO;45
7594001101871;87.53;NO;42
7594001101567;116.84;NO;15
7594001101680;74.25;NO;44
7594001101550;110.17;NO;14
7594001101697;90.0;NO;30
7594001100492;46.12;NO;66
7594001101338;34.23;NO;214
7594001101345;50.16;NO;71
7594001100126;58.28;NO;98
7594001101314;42.78;NO;276
7594001101970;43.88;NO;76
7594001101727;120.59;NO;34
7594001100607;119.7;NO;24
7594001100577;97.58;NO;59
7594001101956;48.38;NO;71
7594001101352;71.08;NO;147
7594001101178;89.93;NO;131
7594001101383;32.73;NO;111
7594001101604;26.5;NO;348
7594001101444;67.7;NO;67
7594001101949;82.96;NO;122
7594001101406;25.66;NO;360
7594001101376;43.81;NO;468
7594001100591;64.13;NO;15
7594001101895;171.32;NO;29
7594001100171;92.25;NO;33
7594001100164;144.95;NO;64
7594001100539;43.81;NO;7
7594001101475;61.88;NO;32
7594001101642;41.71;NO;289
7594001101659;56.68;NO;258
7594001101413;23.53;NO;163
7594001101420;43.32;NO;126
7594001100362;102.73;NO;12
7594001101208;54.65;NO;142
652931974198;9.08;NO;186
652931975720;32.33;NO;41
7750215007167;452.31;NO;11
7750215432969;907.16;NO;5
7750215029442;238.32;NO;7
7592368000868;42.87;NO;14
7592368001162;36.69;NO;25
7592368001971;44.32;NO;21
7598455000506;90.46;NO;1
8906130230077;1026.69;NO;5
8906130230251;235.78;NO;14
8906130230909;344.05;NO;10
8906130230206;238.32;NO;46
8906130230442;541.32;NO;14
7703038050278;2075.9;NO;73
7703038065906;1375.45;NAC;75
7743038050384;2227.39;NO;46
7598852000765;129.7;NO;8
7590027000266;87.28;NO;34
7590027002925;242.65;NO;210
7590027002963;97.99;NO;64
791466995985;111.17;NO;14
7707213871948;3382.69;NO;2
7703763780242;249.22;NO;30
7703763750115;248.5;NO;1
7703763750139;248.5;NO;29
7703763750191;248.5;NO;32
7896112198246;49.41;NO;76
7896112126478;93.0;NAC;6
7896523202822;39.96;NO;121
7898158692238;106.45;NO;51
7894164005925;163.49;NO;18
7591062166191;169.51;NO;19
7591062901129;128.94;NO;42
7591062901365;90.5;NO;36
7591062010128;59.94;NO;23
7591062016458;109.04;NO;32
7591062011811;94.15;NO;80
7591062011828;80.8;NO;85
7591062901297;112.83;NO;37
7591062901303;112.83;NO;47
7591062901310;112.83;NO;9
7591062010616;113.79;NO;12
7591062010012;93.09;NO;7
7591062016472;165.41;NO;11
7591062013303;326.76;NO;14
7591062011200;85.26;NO;15
7591062011262;77.26;NO;10
7591062011255;82.34;NO;8
7591062010173;76.74;NO;66
7591062010029;78.68;NO;5
7591062901105;76.7;NO;26
7591062901082;101.21;NO;6
7591062013082;90.71;NO;27
7591062000150;157.63;NO;79
7591062011217;96.35;NO;14
7591062010210;101.35;NO;41
7591062900948;101.38;NO;265
7591062017295;26.75;NO;423
7591062014713;141.73;NO;25
7591062011637;187.65;NO;21
7591062011644;251.04;NO;28
7591062012948;61.49;NO;30
7591062000105;143.48;NO;24
7591062902379;45.38;NO;131
7591062902546;50.61;NO;73
7591062011330;103.69;NO;55
7591062011361;103.04;NO;33
7591062011378;136.88;NO;15
7591062011323;44.11;NO;126
7591062017301;80.81;NO;118
7591062011613;201.49;NO;78
7591062011538;165.56;NO;7
7703712036185;326.97;NO;10
742033994726;46.85;IMP;102
742033994719;46.85;IMP;108
742033994689;46.85;IMP;187
796029455289;467.24;IMP;4
796029455210;436.01;IMP;15
723592772673;716.48;IMP;18
7594001100256;57.53;NO;2
7594001101826;115.06;IMP;20
7594001101734;120.24;NO;58
7594001101123;55.84;NO;192
723592772703;996.9;IMP;3
796029455241;436.01;IMP;20
7592368000073;49.41;NO;15
7592368002121;41.05;NO;10
7592368000837;42.51;NO;8
7703712014541;697.17;NO;21
7703712014473;123.16;NO;122
7703712014466;633.6;NO;26
7703712010895;556.21;NO;16
7703712032019;104.27;NO;109
7590027002703;115.16;NO;185
7591241854703;132.77;NO;4
770728898325;301.18;NO;192
7707288984857;197.27;NO;149
8908020242276;61.03;NO;26
8908020242504;31.61;NO;87
8904210707020;524.39;IMP;9
8904210808222;85.89;IMP;7
8904210707419;378.43;IMP;12
8904210808239;63.92;IMP;23
8904210707129;97.92;NO;14
8904210808109;77.31;IMP;3
7598852000055;18.13;IMP;246
7598455000568;163.49;NO;18
6971077610802;41.42;NO;27
6971077611410;30.38;NO;255
6971077611427;44.16;NO;168
7709618581880;116.98;NO;83
7800061002011;12.35;NO;379
7591616002036;74.84;NO;8
7590027003045;113.35;NO;40
7590027001362;108.29;NO;288
7598484001017;55.25;NO;30
7598484001222;62.05;NO;28
7598484001239;105.75;NO;26
7598484000829;73.75;NO;64
7598484000218;56.25;NO;149
75919511;105.3;NO;13
7598484000232;47.25;NO;123
7598484001055;42.75;NO;50
7598484000867;96.13;NO;101
7598484000881;88.13;NO;109
7591062016700;51.35;NO;6
7592368000684;39.6;NO;12
7592368000714;39.6;NO;12
7592368002930;81.11;NO;6
7598008000595;29.06;NAC;51
7598008000144;120.25;NO;18
7598008000229;17.08;NO;62
8906069872577;30.15;NO;60
7598455000537;65.87;IMP;41
7598455000490;71.12;IMP;10
7598455000063;122.92;IMP;2
8904210808116;77.31;NO;9
AMOX+ACDCLAV3047;340.41;NAC;28
DICLOFPOT100MGVDSANA;357.12;NO;121
DICLOFPOT50MGVIDASAN;51.95;NO;15
IBUPROF600MGVIDASANA;249.22;NO;50
OMEPRA20MGVIDASANA;150.41;NO;32
7598852001656;144.96;NO;3
7598852001663;100.63;NO;3
7598852001045;317.52;NO;7
1121508537;193.64;NAC;116
1018453494;159.95;NAC;169
0323533709;193.64;NAC;159
LEVOARTEMEDI2X1;42.51;NO;37
DICLO+ACETART2X1;21.8;NO;68
TAMSUARTEMED2X1;28.7;NO;11
7707859208436;701.53;NO;78
8906159252005;71.21;NO;34
7592368003449;140.23;NAC;22
7592432900032;156.49;NAC;3
7592432000299;73.13;NAC;22
7707236125745;486.82;NO;6
7800061000703;33.79;NO;80
7800061002158;30.52;NO;94
652931970367;19.62;NO;558
7468999192305;9.81;NO;1840
7598008002322;71.93;NO;25
7598008000724;28.34;NO;50
7598008002001;14.53;NO;38
7592349723588;118.65;NO;14
7896523216812;43.96;NO;115
7750215002698;941.67;NO;2
7703763992355;140.23;NO;462
8906005117700;45.41;NO;39
7594001101451;162.79;NAC;24
7594001100416;130.7;NAC;74
7598484001154;32.63;NAC;26
305736554712;635.78;NO;22
305736554767;635.78;NO;19
7592349001815;89.37;NO;30
8904151808749;223.07;NO;5
7796285051501;264.85;NO;33
7596793001643;196.55;NO;5
7590027002826;128.63;NO;123
7590027003014;61.11;NO;87
736372544223;827.18;NO;38
8699525282507;244.45;NO;54
6971077611199;1632.97;NO;3
0736372544346;672.27;NO;1
736372544391;258.68;NO;9
8904187804432;30.38;NO;50
8904187876422;18.59;NO;43
7596347807158;37.78;NO;30
7703038070443;507.17;NO;3
7591062011965;48.6;NO;27
7591062018650;72.75;NO;26
7591062010036;30.77;NO;10
7594002082124;15.03;NO;176
8904210706372;126.51;IMP;16
7598852001694;129.7;IMP;60
7598176000229;128.52;IMP;7
7598677000278;192.77;IMP;9
7703038065630;50.5;NO;23
7703038060970;56.67;NO;63
7703445030016;516.25;NO;1
7703153000639;267.39;NO;9
7703712035904;478.47;NO;53
8906081308849;158.96;IMP;4
8906082151567;61.06;IMP;54
8906005118332;155.64;IMP;12
8906005118318;378.59;IMP;12
8906082150966;26.68;IMP;176
8908020242191;47.4;IMP;60
7598455000056;122.25;IMP;3
7598252101482;26.88;NO;72
7598252001911;44.69;NO;21
7598252000693;118.8;NO;39
7800061770057;11.15;IMP;400
7707236127480;40.23;IMP;250
7707236128623;293.93;IMP;10
7598650000424;72.53;IMP;22
7598650000219;96.72;IMP;28
7598650000530;44.01;IMP;88
7592616135571;139.68;NAC;44
7750215011867;66.81;IMP;12
7750215011379;278.2;IMP;3
730170648985;28.27;IMP;30
7703712033252;74.76;IMP;93
7703712036239;659.03;IMP;26
7703712035492;483.87;IMP;23
ACETMSPEF2X1;124.97;NO;32
ACE+CLORSPEF2X1;138.95;NO;32
LORASPEF2X1;109.27;NO;12
7590027002147;118.15;NO;188
7591243801965;380.0;NO;24
7591243830057;104.27;NO;119
7591243830088;252.1;NO;18
7598484000041;79.33;NO;168
7598484000034;76.0;NAC;188
7898100244447;83.2;NO;108
7898075310383;41.42;NO;120
7896112194651;72.66;NO;60
0615435813370;77.38;NO;100
